authors,text
2,Subject:Book requests << File: Book Request Form  Financial final.xls >>  << File: Book Request Form Central final.xls >>  << File: Book Request Form East final.xls >>  << File: Book Request Form Texas final.xls >>  << File: Book Request Form West final.xls >>
2,Subject:FW: Chicago BooksThey are gone.
2,"Subject:FW: Chicago BooksThank You,"
2,Subject:RE: Chicago BooksThese portfolios have been deleted from the Netco database.
2,Subject:FW: Chicago BooksCan you please write a script to delete these records.
2,Subject:FW: Chicago BooksWould you please remove these books
2,"Subject:Chicago BooksBill,"
2,"Subject: Your AddressHi Kam,"
2,"Subject:RE: ENA DPRThanks for the info.  A couple of things about the data: 1) What does the (7,849) BCF represent?  Is that all of ENA Gas?(We can do away with the East and West and just report it as US)  Have we really gotten that much shorter from 11/30, when we were (219) BCF short?  2) Can you also provide the p&l numbers for columns Q through T?"
2,Subject:ENA DPRHere is the gas DPR for last night.  You will start getting this on Wednesdays and Mondays.  Please tell me if this is what you need.
2,"Subject:FW: Revised Book Entry template From: Brackett, Debbie R."
2,"Subject:FW: Revised Book Entry template From: Champion, Andrew"
2,"Subject:Revised Book Entry templateDebbie, here's the updated Book Entry template.  Added a few dropdowns and ""helpful entry tips"".  Thanks."
2,"Subject:FW: Nov. 01 Demand Charges billed to Northwest NaturalKam,"
2,"Subject:Nov. 01 Demand Charges billed to Northwest NaturalAnne,"
2,"Subject:RE: Coral - 5/01 Deficiency ChargesSuzanne,"
2,"Subject:RE: Coral - 5/01 Deficiency ChargesScott, i did forget about you, its like pulling teeth to get something brought in from archieves.  i should receive the info either today or tomorrow, once i get that information, i should have it done quickly.  ill keep you posted."
2,"Subject:RE: Coral - 5/01 Deficiency ChargesSuzanne,"
2,"Subject:Coral - 5/01 Deficiency ChargesSuzanne,"
2,Subject:FW: Book requestsCan you figure something out for these guys?
2,"Subject:FW: Book requestsJeff,"
2,Subject:FW: Book requestsHere you go!
2,Subject:FW: Book requestsHow about Canada?
2,Subject:Book requests << File: Book Request Form  Financial final.xls >>  << File: Book Request Form Central final.xls >>  << File: Book Request Form East final.xls >>  << File: Book Request Form Texas final.xls >>  << File: Book Request Form West final.xls >>
2,"Subject:RiscTrac UsersAndrew,"
2,Subject:FW: Non-terminated dealsJust for gas?
2,"Subject:Non-terminated dealsDebbie,"
2,"Subject:websiteCasey,"
2,Subject:FW: Updating Curve Files to New EnvironmentThe IT group would like to turn off the replication of curves tomorrow.  Have all the ESTATE curve files been converted per the instructions below.  Any file that has not been updated will not be able to load curves effective Thursday.
2,Subject:Updating Curve Files to New EnvironmentCurrently the curves are being published into the old production database and are being replicated to the new Estate environment.
2,Subject:FW: Book requestsCan you figure something out for these guys?
2,"Subject:FW: Book requestsJeff,"
2,Subject:FW: Book requestsHere you go!
2,Subject:FW: Book requestsHow about Canada?
2,Subject:Book requests << File: Book Request Form  Financial final.xls >>  << File: Book Request Form Central final.xls >>  << File: Book Request Form East final.xls >>  << File: Book Request Form Texas final.xls >>  << File: Book Request Form West final.xls >>
2,Subject:RE: new book reqWhat time frame are we looking at?
2,"Subject:new book reqSusan,"
2,Subject:FW: FYI!
2,Subject:I will be taking vacation starting Monday and returning February 22nd.
2,"Subject:RE: Gas Books - found some small duplicates in the spreadsheetKam,We created the real portfolios of all these books as well. We are waiting on the hierarchy from Risk Controls. If that is delayed, then we will simply dump all the real portfolios under a root portfolio for purposes of testing potential exposure, credit reserve and VaR."
2,Subject:RE: Gas Books - found some small duplicates in the spreadsheetThanks for making those changes.  Let us know when we are ready to start setting up the hierarchy.
2,"Subject:Gas Books - found some small duplicates in the spreadsheetKam, John, we found a few book_id name issues while trying to batch-load the books."
2,Subject: Book2.xlsThis is a list of RisktRAC book-ids corresponding to what has been created in ERMS. Let me know if the book-id naming is ok with you.
2,"Subject:RE: New NETCO booksIf the central books have 2 set up then I'll leave MC assigned to GD and we need another set of central books set up for P/B/I.  Please have the new books set up in Global first (with new book codes, not MC) then email me the new IDs, book names, book codes and region codes."
2,"Subject:RE: New NETCO booksThe West books should be GD and GDY for Canadian deals.  I would think that the central books should have two set up, one for P/B/I and one for GD.  I believe I had called you and said that the books should be set up like FT-ONT-GDL for the gas daily books.  This is correct.  Thanks.PL"
2,"Subject:New NETCO booksPhillip/Kam,"
2,"Subject:RE: tradersWho, so far, has decided to leave (besides John Arnold)?"
2,Subject:tradersFYI........
2,"Subject:New Books for NETCOHi Kam,"
2,"Subject:new booksCheryl,"
2,"Subject: MovieHey,"
2,Subject: FW: You are phenomenal !!
2,Subject:CITY OF PALO ALTO     - November Production - Sales   Mr. Raveen Maan with the City of Palo Alto called stating that all contracts were cancelled at the end of Nov..So why are   Demand Charges being billed to them plus volumes -  I will work with Volume for the actuals on this.   Below listed are deal
2,Subject: RE: Request for Bankruptcy Book ValuesTiffany
2,"Subject: Request for Bankruptcy Book ValuesKam,"
2,"Subject:FW: curve filesKam,"
2,"Subject:RE: curve filesKam,"
2,"Subject:curve filesWe have created six new curve files for UBS.  Could you please look at them and let me know if there is something in your files that you are not responsible for and we will move them.  Also, you can use these files to change or update your links.    O:\_dropbox\West Curves"
2,Subject:FW: risk books for DecemberCan you provide the following?
2,"Subject:RE: risk books for DecemberList of the final Post ID for the Estate,Bankruptcy and Performing Post ID's for gas and Power."
2,Subject:RE: risk books for DecemberWhat exactly do you need for Dec?
2,"Subject:FW: risk books for DecemberDo y'all know when the books will be final for December - I had hopes of being able to utilize the people going to UBS, so if you can give me a status I would appreciate it."
2,"Subject:risk books for DecemberI am following up to see where we stand on the risk books for December.  My understanding is that we will have at least 3 categories:  legally terminated, not performing but not terminated, and still performing."
2,"Subject:RE: Coral - 5/01 Deficiency ChargesSuzanne,"
2,"Subject:Coral - 5/01 Deficiency ChargesSuzanne,"
2,Subject:FW: Additional Terminations  - spreadsheetImportance:High
2,Subject:FW: Additional Terminations  - spreadsheetImportance:High
2,Subject:Additional Terminations  - spreadsheetImportance:High
2,"Subject:RE: West Gas Roll Out PlanKam,"
2,Subject:FW: West Gas Roll Out PlanCan I get your help on the following request?  We need to find out what receivables/payables for financial and physical deals we have outstanding with the attached counterparties that we don't plan on settling.
2,"Subject:RE: West Gas Roll Out PlanIt would be total exposure, physical and financial, for gas, and then power separately, if you have access to that.  If not, forget power.  The date would be as of our bankruptcy, (Dec. 2nd?).  What did we owe them that we are not going to pay them?  What is our future exposure (MTM) as of now? (For a summer 2002 swap, for example.)  and what do they owe us if we haven't been paid?  We just need to be aware of how things ended with Enron so we can discuss it when we knock on their door as UBS."
2,"Subject:RE: West Gas Roll Out PlanKim,"
2,"Subject:FW: West Gas Roll Out Plan From: Tycholiz, Barry"
2,"Subject:West Gas Roll Out PlanKim, as part of the roll out plans we will need a summary report of the close out values for these customers.  Can you coordinate with credit, including the utilization of an analyst ( if you can find one). to complete this list."
2,Subject:BOOK REQUEST #B-JAN09-3-ST-7The attached book request is complete.  Please contact me if you have any questions.
2,"Subject:RE: broker quotesyup... i don't know who is saving them daily either.  i'll forward this to keith though, i think he's the major recipient of the quotes."
2,Subject:RE: broker quotesI don't know who has been saving these daily.  Can you tell whoever on the west desk to use the new file instead.  They are for the estate and need to keep them away from the Netco files.
2,Subject:RE: broker quotesare we saving the files out there everyday?  do the traders do/know this?
2,Subject:broker quotesThe files for the broker quotes have been moved from the Netco file to O:\erms\1intra\broker quotes.  Those will be used for the estate.
2,"Subject:Questionable DealsI am reviewing the accrual, and have found a number of deals so far that look like they were terminated, but the demand charges/triggers are still in Sitara.  Should these be zeroed out as well, or are we really supposed to bill them?  I haven't made it through the whole list, but here's what I've seen so far that I'm questioning.  Please let me know today if possible.  Also, if I've left anyone off that needs to see this, please let me know.  Thanks. << File: Accrual200112.xls >>"
